date,close
1999-03-10,43.02705764770508
1999-03-11,43.23771667480469
1999-03-12,42.18442153930664
1999-03-15,43.39570999145508
1999-03-16,43.76436996459961
1999-03-17,43.44837951660156
1999-03-18,44.290985107421875
1999-03-19,43.158714294433594
1999-03-22,42.63207244873047
1999-03-23,41.13113021850586
1999-03-24,42.526737213134766
1999-03-25,44.080360412597656
1999-03-26,43.606346130371094
1999-03-29,45.18629837036133
1999-03-30,44.87031936645508
1999-03-31,44.21200180053711
1999-04-01,45.133636474609375
1999-04-05,46.76624298095703
1999-04-06,46.8584098815918
1999-04-07,46.371253967285156
1999-04-08,46.739925384521484
1999-04-09,47.02958297729492
1999-04-12,46.713592529296875
1999-04-13,46.081626892089844
1999-04-14,44.50165557861328
1999-04-15,45.1073112487793
1999-04-16,43.79069519042969
1999-04-19,41.736778259277344
1999-04-20,42.68473434448242
1999-04-21,44.791324615478516
1999-04-22,46.002601623535156
1999-04-23,46.60823440551758
1999-04-26,47.68128967285156
1999-04-27,46.95058059692383
1999-04-28,45.34431457519531
1999-04-29,44.97565460205078
1999-04-30,45.26530456542969
1999-05-03,45.028324127197266
1999-05-04,44.31733703613281
1999-05-05,45.660282135009766
1999-05-06,44.0013542175293
1999-05-07,44.63334274291992
1999-05-10,45.08098220825195
1999-05-11,45.79194259643555
1999-05-12,46.739925384521484
1999-05-13,45.8709602355957
1999-05-14,45.001983642578125
1999-05-17,45.81169891357422
1999-05-18,45.607601165771484
1999-05-19,46.23960876464844
1999-05-20,44.969058990478516
1999-05-21,44.5543327331543
1999-05-24,43.42202377319336
1999-05-25,42.00008010864258
1999-05-26,43.17188262939453
1999-05-27,43.13237762451172
1999-05-28,43.843379974365234
1999-06-01,42.86906051635742
1999-06-02,43.59318161010742
1999-06-03,42.97439956665039
1999-06-04,44.290985107421875
1999-06-07,45.212646484375
1999-06-08,44.080360412597656
1999-06-09,44.8176383972168
1999-06-10,44.30419158935547
1999-06-11,43.63270568847656
1999-06-14,42.80982208251953
1999-06-15,43.44837951660156
1999-06-16,45.6800422668457
1999-06-17,46.18692398071289
1999-06-18,46.39759826660156
1999-06-21,47.78663635253906
1999-06-22,46.34493637084961
1999-06-23,47.07564926147461
1999-06-24,46.14086151123047
1999-06-25,46.081626892089844
1999-06-28,47.17440414428711
1999-06-29,47.819541931152344
1999-06-30,48.55683898925781
1999-07-01,48.88600540161133
1999-07-02,49.50481033325195
1999-07-06,49.18882751464844
1999-07-07,49.26783752441406
1999-07-08,49.92613220214844
1999-07-09,50.42643737792969
1999-07-12,50.16312789916992
1999-07-13,49.92613220214844
1999-07-14,50.77535629272461
1999-07-15,51.24275588989258
1999-07-16,51.716739654541016
1999-07-19,51.190093994140625
1999-07-20,49.21515655517578
1999-07-21,49.4521598815918
1999-07-22,48.19477844238281
1999-07-23,48.267208099365234
1999-07-26,47.08223342895508
1999-07-27,48.03021240234375
1999-07-28,48.97157669067383
1999-07-29,47.92487335205078
1999-07-30,47.68788146972656
1999-08-02,47.55621337890625
1999-08-03,47.24681091308594
1999-08-04,46.391021728515625
1999-08-05,47.12832260131836
1999-08-06,46.621421813964844
1999-08-09,46.02234649658203
1999-08-10,45.607601165771484
1999-08-11,47.10854721069336
1999-08-12,46.555572509765625
1999-08-13,48.58318328857422
1999-08-16,48.97157669067383
1999-08-17,49.21515655517578
1999-08-18,48.66216278076172
1999-08-19,48.08287048339844
1999-08-20,48.84651184082031
1999-08-23,50.40011215209961
1999-08-24,50.7424201965332
1999-08-25,51.82206726074219
1999-08-26,50.95967483520508
1999-08-27,50.452781677246094
1999-08-30,49.7418212890625
1999-08-31,50.2947883605957
1999-09-01,50.6568603515625
1999-09-02,50.4791259765625
1999-09-03,52.796356201171875
1999-09-07,52.559364318847656
1999-09-08,51.848392486572266
1999-09-09,52.58571243286133
1999-09-10,53.19133758544922
1999-09-13,52.552764892578125
1999-09-14,52.842445373535156
1999-09-15,51.82206726074219
1999-09-16,51.795719146728516
1999-09-17,53.349342346191406
1999-09-20,53.474422454833984
1999-09-21,52.190711975097656
1999-09-22,52.743682861328125
1999-09-23,50.558109283447266
1999-09-24,50.623931884765625
1999-09-27,50.979434967041016
1999-09-28,51.216434478759766
1999-09-29,50.18943405151367
1999-09-30,50.71609878540039
1999-10-01,50.73584747314453
1999-10-04,51.87472152709961
1999-10-05,52.24336624145508
1999-10-06,53.29007339477539
1999-10-07,53.16501235961914
1999-10-08,53.724571228027344
1999-10-11,54.48161315917969
1999-10-12,53.24400329589844
1999-10-13,51.66408157348633
1999-10-14,51.986637115478516
1999-10-15,50.452781677246094
1999-10-18,49.81422805786133
1999-10-19,50.08412551879883
1999-10-20,51.61140823364258
1999-10-21,52.45402145385742
1999-10-22,52.21703338623047
1999-10-25,52.24336624145508
1999-10-26,51.82206726074219
1999-10-27,51.743064880371094
1999-10-28,53.533668518066406
1999-10-29,55.40325927734375
1999-11-01,55.11358642578125
1999-11-02,55.14653015136719
1999-11-03,56.24589157104492
1999-11-04,56.87786102294922
1999-11-05,57.45718002319336
1999-11-08,58.615806579589844
1999-11-09,58.220821380615234
1999-11-10,58.98444366455078
1999-11-11,60.037723541259766
1999-11-12,60.82771301269531
1999-11-15,60.709224700927734
1999-11-16,62.24967575073242
1999-11-17,61.40702819824219
1999-11-18,63.289756774902344
1999-11-19,63.855918884277344
1999-11-22,62.88166809082031
1999-11-23,63.17129898071289
1999-11-24,65.25157928466797
1999-11-26,65.46221923828125
1999-11-29,64.382568359375
1999-11-30,61.93367004394531
1999-12-01,63.27662658691406
1999-12-02,65.28446960449219
1999-12-03,66.67351531982422
1999-12-06,67.27909851074219
1999-12-07,67.27909851074219
1999-12-08,66.46282196044922
1999-12-09,66.77882385253906
1999-12-10,67.33181762695312
1999-12-13,68.24686431884766
1999-12-14,67.01586151123047
1999-12-15,68.30606842041016
1999-12-16,69.99137115478516
1999-12-17,70.5970230102539
1999-12-20,71.51866149902344
1999-12-21,75.36314392089844
1999-12-22,75.12619018554688
1999-12-23,76.02153778076172
1999-12-27,75.57382202148438
1999-12-28,75.0998306274414
1999-12-29,77.94378662109375
1999-12-30,77.10108947753906
1999-12-31,76.99578094482422
2000-01-03,79.83967590332031
2000-01-04,74.36253356933594
2000-01-05,72.466552734375
2000-01-06,67.48981475830078
2000-01-07,75.83715057373047
2000-01-10,77.94378662109375
2000-01-11,74.15191650390625
2000-01-12,72.51927185058594
2000-01-13,76.89044952392578
2000-01-14,78.68107604980469
2000-01-18,79.10237884521484
2000-01-19,80.89299011230469
2000-01-20,80.10299682617188
2000-01-21,81.10359954833984
2000-01-24,77.2064437866211
2000-01-25,78.36505126953125
2000-01-26,75.20520782470703
2000-01-27,76.31114959716797
2000-01-28,72.466552734375
2000-01-31,75.57382202148438
2000-02-01,77.60140228271484
2000-02-02,78.25977325439453
2000-02-03,81.31425476074219
2000-02-04,81.86727142333984
2000-02-07,82.99955749511719
2000-02-08,86.47543334960938
2000-02-09,83.4208984375
2000-02-10,86.1594467163086
2000-02-11,84.15817260742188
2000-02-14,84.05282592773438
