date,close
2010-03-11,66.7300033569336
2010-03-12,66.80000305175781
2010-03-15,66.16999816894531
2010-03-16,67.0199966430664
2010-03-17,67.52999877929688
2010-03-18,67.16999816894531
2010-03-19,67.66000366210938
2010-03-22,67.66000366210938
2010-03-23,67.66000366210938
2010-03-24,66.94999694824219
2010-03-25,66.94999694824219
2010-03-26,66.94999694824219
2010-03-29,68.0
2010-03-30,67.68000030517578
2010-03-31,67.44000244140625
2010-04-01,67.44000244140625
2010-04-06,67.44000244140625
2010-04-07,68.52999877929688
2010-04-08,68.52999877929688
2010-04-09,68.52999877929688
2010-04-12,68.52999877929688
2010-04-13,68.8499984741211
2010-04-14,69.30000305175781
2010-04-15,69.3499984741211
2010-04-16,69.3499984741211
2010-04-19,69.3499984741211
2010-04-20,69.3499984741211
2010-04-21,67.79000091552734
2010-04-22,67.79000091552734
2010-04-23,67.30999755859375
2010-04-26,67.87000274658203
2010-04-27,66.44999694824219
2010-04-28,66.44999694824219
2010-04-29,65.25
2010-04-30,64.97000122070312
2010-05-03,65.16000366210938
2010-05-04,65.16000366210938
2010-05-05,65.16000366210938
2010-05-06,65.16000366210938
2010-05-07,61.9900016784668
2010-05-10,61.9900016784668
2010-05-11,61.9900016784668
2010-05-12,61.9900016784668
2010-05-13,61.9900016784668
2010-05-14,63.349998474121094
2010-05-17,63.349998474121094
2010-05-18,63.349998474121094
2010-05-19,61.16999816894531
2010-05-20,60.18000030517578
2010-05-21,59.060001373291016
2010-05-24,59.060001373291016
2010-05-25,58.2599983215332
2010-05-26,59.290000915527344
2010-05-27,61.54999923706055
2010-05-28,61.65999984741211
2010-05-31,61.27000045776367
2010-06-01,61.20000076293945
2010-06-02,61.279998779296875
2010-06-03,61.91999816894531
2010-06-04,61.91999816894531
2010-06-07,61.91999816894531
2010-06-08,58.970001220703125
2010-06-09,60.15999984741211
2010-06-10,61.279998779296875
2010-06-11,61.93000030517578
2010-06-14,63.16999816894531
2010-06-15,63.97999954223633
2010-06-16,64.04000091552734
2010-06-17,64.2699966430664
2010-06-18,64.38999938964844
2010-06-21,65.23999786376953
2010-06-22,64.66999816894531
2010-06-23,63.63999938964844
2010-06-24,63.63999938964844
2010-06-25,61.869998931884766
2010-06-28,62.91999816894531
2010-06-29,62.91999816894531
2010-06-30,60.65999984741211
2010-07-01,59.36000061035156
2010-07-02,59.27000045776367
2010-07-05,58.97999954223633
2010-07-06,58.97999954223633
2010-07-07,58.97999954223633
2010-07-08,62.959999084472656
2010-07-09,63.189998626708984
2010-07-12,63.29999923706055
2010-07-13,64.55999755859375
2010-07-14,64.5
2010-07-15,63.66999816894531
2010-07-16,62.20000076293945
2010-07-19,62.040000915527344
2010-07-20,61.869998931884766
2010-07-21,62.189998626708984
2010-07-22,62.189998626708984
2010-07-23,62.189998626708984
2010-07-26,64.66999816894531
2010-07-27,65.27999877929688
2010-07-28,65.2699966430664
2010-07-29,64.87000274658203
2010-07-30,64.62999725341797
2010-08-02,66.5999984741211
2010-08-03,66.56999969482422
2010-08-04,66.63999938964844
2010-08-05,66.47000122070312
2010-08-06,65.5999984741211
2010-08-09,66.68000030517578
2010-08-10,66.05000305175781
2010-08-11,64.22000122070312
2010-08-12,64.16999816894531
2010-08-13,63.84000015258789
2010-08-16,63.599998474121094
2010-08-17,64.62999725341797
2010-08-18,64.30999755859375
2010-08-19,64.69000244140625
2010-08-20,64.69000244140625
2010-08-23,62.720001220703125
2010-08-24,61.68000030517578
